downstream_packets,downstream_bytes,upstream_packets,upstream_bytes
2649,1655112,4268,48454128
1683,1116552,3002,33834672
1151,608152,2179,24042576
901,3179152,1296,13603192
1635,1268976,3178,35605296
770,1045720,1980,21312184
1592,1741560,2939,32391976
1471,1483928,2806,30640168
893,1114864,1883,20000816
1156,903616,2229,24287632
1419,4507544,1957,20859184
985,3027656,1433,14944992
895,1855952,1332,14086464
1881,1649912,4385,49380744
1099,3848920,2392,24840640
2199,5599176,3552,38000440
2417,5301200,3543,37460360
1771,4803504,2566,26183552
2371,5048232,3387,35728272
1895,4793112,2796,29290480
2046,5656648,2960,31213920
2295,5608744,3169,33516112
2599,6252104,3861,41320192
2467,5552536,4176,44866360
NaN,NaN,NaN,NaN
1639,5339016,2959,31187248
1493,5334256,2310,23230544
1643,5400376,1953,19493792
1661,5401696,2042,20647936
2080,5419616,2519,26160576
1877,5472080,2401,24613584
1947,5533624,2882,29513064
1416,5044792,2702,27171872
1570,5538328,2450,24455856
1142,4851424,2397,23988464
957,5243912,2408,23927480
1796,5220704,2371,24238096
2004,5780608,3642,39386224
1710,5425976,3197,34092368
1482,6386712,2469,25218136
1062,6738944,1205,10687536
1722,5990016,2366,24170360
2550,6264816,4738,51878032
2413,6188376,4530,49231272
2237,6420872,3485,37023560
4822,6738952,7061,78458336
5048,6816144,7488,83231136
4817,6801208,6304,70020128
4639,6704072,5851,65144696
5096,6520304,6254,69461288
5009,6160920,6350,70148640
4525,5270080,5847,64445168
1634,4112760,2307,23652280
2439,5525280,3307,35749480
2270,4297256,3389,36732168
2425,4698296,3278,35138176
1329,3922920,1620,16010368
1628,4120992,1945,19835104
1853,4203824,2172,22512920
1602,4656712,1926,19481560
1690,4249832,2482,25883296
NaN,NaN,NaN,NaN
2587,6722064,3106,32467544
1885,7775280,2085,20944080
2614,5144824,3138,33284896
3676,12851952,4143,43761384
3564,14234240,4806,51456536
3039,4611104,4757,52221880
3056,7206432,3969,42621648
3845,13535352,5075,54913736
5151,32082864,3865,38718376
3110,12115312,2732,28093432
3527,11765288,3693,39242176
3632,14945000,3607,37838864
2803,11437512,2970,30867744
2390,17214160,1778,16373104
2625,10698872,2784,28784720
2876,11980920,2802,28845240
2481,7588016,2942,30984472
3389,26767768,2031,17905680
2881,20326216,2140,20123184
2069,10009272,2066,20487856
1744,11088616,1740,16404792
2518,12375680,2513,24980064
2964,6856920,3603,38928216
2542,8443408,2896,30528872
4431,32116560,2978,28728736
2592,12044248,2755,28410640
2670,7130552,3154,33735632
2507,4500648,3258,35280168
1786,4234624,2279,23906256
3669,33657752,1865,15207968
2910,13681472,2637,26890168
1828,9969448,1696,16243936
1845,14762400,1800,16966440
1546,12277864,1580,14617824
1630,11327184,1884,18161872
1806,13244352,2071,20205016
2507,15011376,2896,29708224
3146,14547312,3580,37725176
3628,14064632,4074,43365544
4425,10786264,6885,77042736
3447,12584320,5605,61604744
2607,9553240,4025,43507728
2381,11653496,3349,34708440
1926,11573632,2531,25050104
1838,9937184,2451,24571536
1496,8331840,2004,19327136
1703,4242000,2483,25900400
2649,4542320,3362,36097872
NaN,NaN,NaN,NaN
3780,4967880,4511,49458528
4661,11661144,4829,52870896
4849,18070720,4449,47602728
3198,8873936,3455,37098680
2823,9060288,3726,40362400
2124,8101904,3367,36109896
1435,7626984,2641,27667272
1748,7505608,2942,31223016
1582,7332392,3411,36791208
1539,8473864,3248,34654704
1336,7193856,2510,26223864
1434,7309976,2839,30040080
1312,5622904,2371,24843912
1196,5746336,2005,20582776
1186,6393720,1733,17233400
1264,5851040,2197,22617144
1123,6315552,1909,19236672
1075,6322008,1490,14497616
798,4273392,1196,11450248
787,4230592,1057,9635160
771,3973552,1201,11480784
711,3868696,963,8704744
2612,26673080,1023,6248992
1059,8124616,770,6105064
913,5926784,903,6973416
652,3622200,764,6563064
623,3673352,677,5691048
794,3673560,1186,11387184
726,3719712,979,8999536
798,3803024,1137,10671416
705,3634904,885,7921040
657,3756048,644,5234016
724,3646760,845,7358744
770,3777912,945,8196392
716,3691672,938,8263672
819,3791240,982,8743648
663,3809392,701,5553416
687,3787896,966,8803432
681,3703688,896,7979432
760,3745056,1063,9909536
641,3676600,827,7197128
639,3583680,728,6088864
658,3602456,960,8904760
3249,4753688,6181,69549040
3788,5142096,7185,81031744
3483,4922392,6397,71972104
NaN,NaN,NaN,NaN
3588,4935552,6500,73081632
3559,4945072,6524,73392328
3981,5169528,7531,84953872
3555,5007352,6771,76041328
3583,5053136,6842,76818480
3323,4896088,6288,70440328
3457,4892656,6905,77693304
2584,4582104,5155,57282288
3224,4816144,6372,71318112
2886,4549408,5500,61190464
3399,4919216,6425,71785784
3328,4787472,6335,70679344
3147,5189560,5843,64770680
3523,5087120,6665,74544440
3631,5054664,7166,80579480
3638,5109176,6765,75857016
3932,5142184,7611,85818160
2986,4788224,5808,64811736
3081,4677152,6110,68423376
3063,4830696,5856,65411808
3238,4951952,6703,75406312
2728,4721200,5052,56212240
2758,4777048,5412,60324688
2770,4679696,5255,58428616
2776,4679296,5251,58342264
2957,4772416,5846,65290568
3003,4831928,6259,69834864
2927,4958376,6713,74647952
2788,4329152,6747,75514064
2866,4355512,6475,72353448
3145,4468672,6780,75828920
2687,4376936,6219,69357384
3205,4742856,6825,76135752
3493,4967768,7040,78624280
2331,4453184,3806,41881432
2185,4319120,3358,37050432
2399,4420016,3554,39193792
2525,4502096,3813,42250232
2352,4340952,3446,37842400
1762,4115216,2613,28251464
1355,3852768,2016,21454464
NaN,NaN,NaN,NaN
825,3647648,1122,10980128
601,3674464,753,6629112
619,3553080,918,8646776
1195,3890128,1699,17674208
1627,4095888,2858,31231368
1227,3883464,1948,20596776
1016,3905464,1526,15623432
858,3879192,1352,13550240
695,3677752,1050,10104512
695,3579152,1249,12481912
650,3672144,860,7791296
2103,4263936,3143,34436184
1340,3955176,2173,23053896
1304,3938104,1999,20890600
1518,4110040,2448,26212648
1638,4179752,3072,32748856
1503,4050248,2528,26608336
3317,4782904,6169,69168280
3761,4979896,7670,86694912
2446,4389776,4912,54771360
1139,3743800,2410,25934080
1168,3916976,2511,27133880
1014,3906048,1905,19922384
755,3997264,1580,16087864
715,3690224,1285,12928152
732,3731840,1357,13662960
726,3707088,1689,17542688
646,3631456,1253,12476624
743,3831504,1406,14168384
666,3673128,1436,14530040
692,4248816,1231,11906208
554,3582960,902,8430640
613,3735448,1228,12056536
589,3459168,949,8831104
608,3520072,1215,11942768
793,3622984,1619,16608184
828,3804432,1661,16992296
782,3749360,1744,18045592
742,3643168,1611,16503384
782,3621240,1622,16664296
882,3718920,1618,16605192
785,3615848,1899,19948000
716,3759936,1464,14866128
805,3717672,1450,14681096
912,3673312,2071,22125064
814,3673968,1514,15450104
NaN,NaN,NaN,NaN
876,3717160,1521,15669984
735,3696232,1529,15725904
693,3743336,1151,11289472
623,3534592,1164,11639288
680,3599320,1085,10649600
587,3529352,960,9225472
623,3585984,1007,9588096
633,3481920,970,9247120
655,3588072,1108,10702384
540,3532664,691,6080096
515,3381920,660,5594560
810,3569080,1227,12163608
941,3751296,1447,14697864
1047,3843352,1617,16661872
1170,3928696,1844,19177200
1186,4032024,1873,19671800
2722,23508072,2957,17287160
1129,3719232,1621,16903240
888,3868632,1287,12774600
628,3767896,872,7911184
685,3829176,1272,12588440
870,3849128,1591,16371024
988,3845784,1652,16989864
735,3756224,1154,11307600
803,3876000,1197,11613680
723,3845024,1254,12372480
710,3814328,1119,10778408
722,3717384,945,8864656
2181,4457520,5397,60607864
2636,4657744,7502,85194672
1642,4197872,5336,59876664
557,3658688,592,4803992
540,3698808,494,3626880
575,3801576,514,3753896
557,3600712,488,3571016
534,3566280,467,3379720
629,4143704,531,3710768
547,3590304,472,3521392
556,3501696,462,3367592
526,3519592,477,3635472
512,3559456,478,3495968
660,3640968,779,7094472
693,3577208,970,9374832
725,3636432,987,9474736
NaN,NaN,NaN,NaN
719,3585096,873,8249240
729,3635760,839,7891200
699,3622176,886,8339496
843,3650400,1287,13157856
741,3610408,1086,10625568
670,3688560,811,7352416
702,3632888,854,7913944
699,3624752,895,8319520
656,3709640,756,6747880
678,3768592,879,7903112
800,3770472,971,9018576
726,3630832,818,7174136
697,3743488,832,7311680
639,3563104,717,6114792
646,3592456,754,6521128
530,3536080,514,3848432
599,3565496,645,5413864
658,3785216,749,6354328
668,3787120,815,7170712
595,3750456,674,5631064
567,3726984,547,4274616
558,3745504,539,4195904
524,3732624,539,4220608
523,3649384,628,5174504
627,3723400,644,5289064
578,3709728,577,4619248
693,4058672,748,6393936
704,3985376,807,7088664
739,3806992,885,8164880
643,3723528,826,7561680
616,3767224,664,5571504
653,3804576,770,6641128
655,3808984,824,7097888
696,3785832,814,7033000
672,3749648,921,8301816
679,3708904,846,7567600
670,3740728,860,7702688
679,3758120,945,8591544
671,4108816,956,8570200
723,4009968,882,7817816
576,3682344,684,5722184
765,3791760,1017,9502160
938,4481656,1399,13708080
NaN,NaN,NaN,NaN
744,3793080,919,8424216
715,3726696,1001,9421712
753,3800704,1030,9739808
786,3787560,1198,11721008
791,3624288,1035,9999024
761,3243592,1224,12314352
762,3560848,1061,10192600
1219,3874552,2032,21426064
2012,10857192,3029,27684664
1203,3890296,2068,21834648
1450,3998576,2725,29271640
1190,4032680,2073,21628704
1203,4045440,2289,24178224
790,3866880,1200,11615440
679,3922192,816,7143480
618,4243304,740,6140016
673,3782408,981,9283704
636,3796496,696,5812216
659,3843352,772,6806464
630,3773528,731,6229328
604,3792712,721,6192560
642,3780168,732,6244648
564,3735784,609,4957264
594,3769160,732,6183088
611,3791944,681,5490376
641,3788136,716,6058648
604,3787048,603,4916616
634,3792328,663,5413224
583,3766936,547,4260632
633,3789920,679,5867944
692,3815776,845,7498680
693,3855792,950,8450872
548,3769392,560,3771992
521,3771144,455,2975352
526,3745912,502,3402856
646,3790232,709,5856760
654,3799376,765,6584552
682,3791880,910,8286048
722,3849288,1062,10122320
705,3817752,992,9266904
733,3832616,1095,10388816
648,3832160,841,7496240
628,3796176,811,7134840
651,3798288,803,7060536
645,3817072,822,7369040
586,3754664,694,5927984
573,3751952,699,6003984
602,3780784,799,7182848
607,3770120,638,5400768
NaN,NaN,NaN,NaN
634,3785440,747,6644568
642,3806584,658,5433720
735,3816064,944,8901368
634,3804264,718,6206584
689,3782040,913,8412592
670,3829872,779,6887664
604,3771264,716,6042088
745,3843464,1014,9541296
709,3820568,888,8037984
572,3729208,771,6800968
578,3789960,670,5539256
555,3765112,663,5654440
609,3796520,784,6934776
628,3793336,802,7032864
658,3832504,861,7793672
641,3791536,789,7032136
572,3780584,593,4709880
474,3712840,370,2188504
495,3737376,391,2420280
472,3715696,361,2086336
471,3746640,352,2008120
441,3693144,310,1474928
473,3705112,368,2158360
471,3730216,382,2329032
480,3723952,411,2633912
508,3743144,463,3117680
479,3717640,423,2719416
490,3729336,401,2363648
563,3768976,558,4039632
540,3749104,561,4082648
524,3743872,473,3175128
530,3831736,523,3684248
619,3807744,1025,9566512
655,3840856,1243,12177264
502,3707664,408,2344976
498,3731520,390,2271488
511,3727080,403,2411496
486,3765736,455,3049496
608,3806248,1050,9991696
670,3828720,1159,11138976
716,4159712,1177,11209456
641,3819856,1040,9842232
657,3821656,1182,11547856
687,3811408,1314,13046488
701,3887496,1360,13530864
713,3820872,1405,14009256
683,3837768,1218,11812200
725,3846856,1252,12210592
NaN,NaN,NaN,NaN
687,3821984,997,9314632
691,3817792,937,8624040
659,3816832,716,5887344
666,3809064,671,5367168
647,3829896,755,6330888
682,3818656,914,8099104
716,3849144,1051,9751544
717,3852184,1073,10098232
695,3821720,1095,10402016
748,3838456,1247,12217904
708,3853832,1118,10704336
702,3820888,1075,10353584
710,3843184,1128,10916472
691,3822952,1116,10901752
691,3832704,1049,10103632
676,3811104,956,9099840
641,3792176,853,7844352
672,3819848,972,9144752
673,3799808,1032,9955560
718,3840408,1113,10787040
675,3814336,978,9359368
702,3871816,1058,10074136
799,3838688,1313,13000624
816,3878424,1433,14376152
759,3892792,1233,11989288
793,3871272,1321,12990648
806,3863072,1295,12489360
819,3920456,1300,12656760
695,3848168,1086,10179304
717,3816688,1129,10781176
712,3843200,1166,11191696
672,3846792,862,7712800
667,4347200,593,4278792
660,3839496,659,5211368
593,3769656,546,4003480
599,3767520,561,4238096
613,3778080,592,4498096
635,3823256,598,4595864
587,3777008,537,3951448
642,3782480,670,5298904
593,3756800,618,4825736
562,3764080,559,4224928
566,3760728,563,4284424
577,3759624,571,4262912
556,3757008,541,3920096
615,3785816,655,5230680
607,3773312,610,4689448
NaN,NaN,NaN,NaN
585,3756392,538,3961400
531,3757712,465,3149984
552,3753360,507,3619688
572,3769888,531,3841808
584,3774240,555,4275088
604,3774328,562,4329528
614,3772256,545,4096984
632,3785040,607,4886168
619,3777080,592,4690872
602,3782624,575,4497688
610,3777704,576,4550656
642,3791216,598,4751672
605,3774976,582,4541776
622,3750696,609,4849936
631,3796248,605,4702304
674,3799176,632,5149352
688,3826536,652,5257104
658,3823120,630,5088256
595,3775040,583,4499768
663,3799400,677,5623928
624,3752248,633,5189592
683,3790648,695,5771232
712,3830112,747,6294256
699,3857368,727,5993704
683,3805176,706,5832928
669,3803752,679,5632576
699,3824536,729,6134720
698,3763184,756,6609752
672,3839904,722,6087712
667,3769608,708,6024200
694,3847856,759,6618632
644,3767432,654,5416200
679,3822856,719,6117032
682,3835008,723,6196168
639,3790688,654,5314328
698,3824184,781,6755760
645,3770560,693,5844576
651,3801560,687,5716640
642,3790456,586,4554424
661,3837064,614,4919232
665,3780824,613,4791760
702,3834424,661,5310896
738,3841088,742,6215808
741,3860384,710,5915248
764,4663832,679,5109064
714,4060648,690,5702512
651,3705384,660,5361400
NaN,NaN,NaN,NaN
562,3675232,732,6154760
519,3704512,535,3948720
460,3665968,382,2173304
505,3635928,461,3013712
541,3636104,521,3862360
571,3614536,575,4478664
652,3740744,694,5827808
587,3583504,614,4878552
602,3747400,614,4958160
571,3527840,593,4542848
563,3411200,559,4260408
746,3689312,797,6765360
1106,3777168,1236,11912968
965,3714688,1101,10526720
968,3722648,1002,9555536
884,3652984,1263,12653008
926,3801008,1428,14404480
898,3831040,1291,12647480
916,3716848,1415,14064952
845,3862264,1167,11172032
883,3903256,1378,13711960
948,3944800,1338,13190544
997,3986552,1578,15927440
881,3881280,1210,11745456
1021,3963104,1417,13941288
1122,3993024,1654,16861128
1068,3919408,1947,20362008
924,3909616,1597,16468008
1048,3984272,1552,15722224
1180,4036576,2184,23036608
1006,3863448,2064,21705192
944,3844512,2131,22600552
915,3830952,2042,21298368
911,3908792,2063,21730168
942,3830824,2044,21388016
1146,4036376,2193,23038608
1149,3891904,2283,24016520
1239,4019688,2670,28729352
965,3705904,2376,25503744
1313,3773408,2889,31409704
1282,3712680,3133,34422904
1245,3689872,2865,31224256
1274,3803248,3021,33010912
1169,3613888,2779,30206936
1134,3721544,2792,30403136
1201,3748520,3271,35883760
1029,3814520,2600,28081584
1101,3984632,2542,27162632
1061,3878720,2754,29959552
1398,3944968,3800,42145768
1346,4043688,3517,38728696
1300,4094008,3645,40276168
1222,4026712,3353,36801608
1162,4016576,4132,45963456
1277,4054968,3908,43331688
1234,3997040,3520,38817160
1075,3938416,1648,16728216
1170,3972248,2506,26649288
1424,4114480,2727,29070920
1217,3952000,2115,22126192
1259,3988800,2190,22942384
1099,3878744,2003,20935000
988,3883792,1785,18408472
882,3826616,1530,15352120
471,3716608,364,1822960
432,3594376,315,1346784
435,3641680,321,1456520
421,3640624,290,1078440
465,3623560,378,2111064
494,3673576,412,2490016
488,3652536,408,2374808
543,3683088,475,3341992
534,3603912,482,3348352
521,3716864,443,2832816
470,3687824,382,2192608
561,3791680,537,3889040
603,3544656,642,5193920
589,3469608,657,5540216
540,3517200,574,4322304
NaN,NaN,NaN,NaN
557,3510384,647,5266600
605,3612216,726,5840272
578,3585736,654,5118104
